DOC_DATE_SCALED,DOC_ID_SCALED,AUCTION_ID_SCALED,BID_NAME_SCALED,ITEM_CAT,VENDOR_SCALED,WINNER,QUANTITY_SCALED,PRICE_SCALED
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,51,"18093 - Potatoes, Spiral Cut Fries",, Labatt Food Service (Labatt Institutional Supply Simplot ,,100,39.12
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,52,"18121 - Potatoes, Wedges, Seasoned",,J R Simplot Company Simplot ,,6000,32.39
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,52,"18121 - Potatoes, Wedges, Seasoned",, a J R Simplot Company Simplot ,,6000,34.79
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,52,"18121 - Potatoes, Wedges, Seasoned",, Labatt Food Service (Labatt Institutional Supply Simplot ,,6000,35.36
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,53,"54460 - Pumpkin, Canned",,"Schreiber Foods International, Inc. Ambrosia ",,150,43.65
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,53,"54460 - Pumpkin, Canned",, c Labatt Food Service (Labatt Institutional Supply Seneca ,,150,54.82
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,54,"54623 - Raisins, and/or Dried Fruit",,Churchfield Trading (Charles and Lezlee Churchfield) Lion Raisins N,,4500,28.62
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,54,"54623 - Raisins, and/or Dried Fruit",, d Churchfield Trading (Charles and Lezlee Churchfield) Lion Raisins N,,4500,30.78
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,54,"54623 - Raisins, and/or Dried Fruit",," c The Masters Distribution Systems Company, Inc. Ocean Spray ",,4500,45.75
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,54,"54623 - Raisins, and/or Dried Fruit",," c National Food Group, Inc. Zee Zees A",,4500,27.6
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,54,"54623 - Raisins, and/or Dried Fruit",, d Braun Beef Company Sun-Maid ,,4500,48.62
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,54,"54623 - Raisins, and/or Dried Fruit",, a Labatt Food Service (Labatt Institutional Supply Sun-Maid ,,4500,52.68
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,54,"54623 - Raisins, and/or Dried Fruit",, Company) Amazing Fruit AA,,4500,73.75
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,55,"54625 - Raisins, Bulk",,Labatt Food Service (Labatt Institutional Supply Sun Maid ,,25,52.87
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,56,"54611 - Raisins, Flavored",,Amazing Fruit AA,,3500,73.75
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,56,"54611 - Raisins, Flavored",, AA,,3500,61.52
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,56,"54611 - Raisins, Flavored",, ,,3500,62.84
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,56,"54611 - Raisins, Flavored",, ,,3500,43
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,56,"54611 - Raisins, Flavored",, Raisels ,,3500,74.98
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,56,"54611 - Raisins, Flavored",, ,,3500,75.21
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,56,"54611 - Raisins, Flavored",," Company) The Masters Distribution Systems Company, Inc. Raisels ",,3500,77.98
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,57,"15091 -Slush, 100% Juice Pouch",,Cool Tropics (Tropical Paradise Inc.) Cool Tropics ,,5000,26.8
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,57,"15091 -Slush, 100% Juice Pouch",, a Cool Tropics ,,5000,19.95
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,57,"15091 -Slush, 100% Juice Pouch",, ,,5000,21.3
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,57,"15091 -Slush, 100% Juice Pouch",, Labatt Food Service (Labatt Institutional Supply Tropical ,,5000,22.1
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,57,"15091 -Slush, 100% Juice Pouch",, Company) Cool Tropics (Tropical Paradise Inc.) Cool Tropics ,,5000,36.25
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,57,"15091 -Slush, 100% Juice Pouch",, Cool Tropics (Tropical Paradise Inc.) Cool Tropics ,,5000,22.75
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,57,"15091 -Slush, 100% Juice Pouch",, Cool Tropics (Tropical Paradise Inc.) Cool Tropics ,,5000,23.25
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,58,"54631 / 54632 - Snack, Dried Fruit Chips",,"a The Masters Distribution Systems Company, Inc. Tree Top ",,8000,33.89
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,58,"54631 / 54632 - Snack, Dried Fruit Chips",, Labatt Food Service (Labatt Institutional Supply Ind Wrap ,,8000,35.44
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,58,"54631 / 54632 - Snack, Dried Fruit Chips",, Company) Braun Beef Company Tree Top ,,8000,35.856
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,61,"15084 - Strawberries, Sliced, Frozen",,Wawona Frozen Foods Wawona Frozen Foods ,,2000,25.68
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,61,"15084 - Strawberries, Sliced, Frozen",," a The Masters Distribution Systems Company, Inc. Dole ",,2000,29.75
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,61,"15084 - Strawberries, Sliced, Frozen",, Labatt Food Service (Labatt Institutional Supply Dole ,,2000,29.8
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,62,"55590 - Tomato, Crushed, Canned",,Churchfield Trading (Charles and Lezlee Churchfield) Our House OHTCR,,2800,20.47
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,62,"55590 - Tomato, Crushed, Canned",," a Red Gold, LLC (Calfed Financial Corporation) Red Gold LLC REDDH",,2800,32.34
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,62,"55590 - Tomato, Crushed, Canned",," Red Gold, LLC (Calfed Financial Corporation) Red Gold LLC TEWDS",,2800,32.45
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,62,"55590 - Tomato, Crushed, Canned",," Red Gold, LLC (Calfed Financial Corporation) Red Gold LLC RPKDX",,2800,32.48
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,62,"55590 - Tomato, Crushed, Canned",, Labatt Food Service (Labatt Institutional Supply Angela Mia ,,2800,34.11
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,64,"55600 - Tomato, Diced, Canned",,Churchfield Trading (Charles and Lezlee Churchfield) Our House OHTD,,500,25.72
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,64,"55600 - Tomato, Diced, Canned",," c Red Gold, LLC (Calfed Financial Corporation) Red Gold LLC REDBQ",,500,29.25
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,64,"55600 - Tomato, Diced, Canned",, a Labatt Food Service (Labatt Institutional Supply Angela Mia ,,500,35.66
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,66,"55611 - Tomato, Paste, Canned",,Labatt Food Service (Labatt Institutional Supply c Contadina ,,100,46.69
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,66,"55611 - Tomato, Paste, Canned",," Company) Red Gold, LLC (Calfed Financial Corporation) Red Gold LLC REDUA",,100,53.23
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,67,"55622 - Tomato, Sauce, Canned",,Churchfield Trading (Charles and Lezlee Churchfield) OHTS,,500,22.05
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,67,"55622 - Tomato, Sauce, Canned",," c Red Gold, LLC (Calfed Financial Corporation) Red Gold LLC VINHM",,500,30.58
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,67,"55622 - Tomato, Sauce, Canned",, a Labatt Food Service (Labatt Institutional Supply HUNT'S ,,500,36.8
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,69,"18085 - Vegetables, Asian-Style, Frozen",,J R Simplot Company Simplot ,,500,50.53
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,69,"18085 - Vegetables, Asian-Style, Frozen",, a Labatt Food Service (Labatt Institutional Supply CLASSIC ,,500,56.32
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,70,"18090 - Vegetables, California Blend, Frozen",,Braun Beef Company The Inn ,,800,19.18
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,70,"18090 - Vegetables, California Blend, Frozen",, c J R Simplot Company Simplot ,,800,25.09
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,71,"18095 - Vegetables, Fajita Blend, Frozen",,a J R Simplot Company Simplot ,,800,39.01
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,71,"18095 - Vegetables, Fajita Blend, Frozen",, Labatt Food Service (Labatt Institutional Supply Classic ,,800,41.32
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,71,"18095 - Vegetables, Fajita Blend, Frozen",," Company) The Masters Distribution Systems Company, Inc. Sevillo ",,800,35.9
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,72,"18100 - Vegetables, Mixed 5-Way, Frozen",,J R Simplot Company Simplot ,,1500,22.03
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,72,"18100 - Vegetables, Mixed 5-Way, Frozen",, c Braun Beef Company The Inn ,,1500,39.59
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,72,"18100 - Vegetables, Mixed 5-Way, Frozen",, a Labatt Food Service (Labatt Institutional Supply Garden Fre ,,1500,39.62
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,72,"18100 - Vegetables, Mixed 5-Way, Frozen",," Company) Shaver Foods, LLC The Inn ",,1500,41.22
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,72,"18100 - Vegetables, Mixed 5-Way, Frozen",, Atlantic International Food Group (Atlantic Beverage National Frozen Foods ,,1500,34.78
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,72,"18100 - Vegetables, Mixed 5-Way, Frozen",," Company, LLC) Churchfield Trading (Charles and Lezlee Churchfield) The Inn ",,1500,54.39
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,73,"18111 - Zucchini, Sliced, Frozen",,Braun Beef Company The Inn ,,300,33.402
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,73,"18111 - Zucchini, Sliced, Frozen",, c Labatt Food Service (Labatt Institutional Supply c The Inn ,,300,19.43
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,73,"18111 - Zucchini, Sliced, Frozen",, Company) J R Simplot Company Simplot ,,300,29.89
"y 31, 2023",mmodity Processed Food for Nutrition Services Annual Contract #23-07-3605,1,"26051 - Apples, Fresh, Sliced, Individually Packaged, 2oz - COMMODITY PROCESSED",,"Peterson Farms Fresh, Inc. Peterson Farms - ",,26000,17.91
"y 31, 2023",mmodity Processed Food for Nutrition Services Annual Contract #23-07-3605,1,"26051 - Apples, Fresh, Sliced, Individually Packaged, 2oz - COMMODITY PROCESSED",," Fresh Innovations of California, LLC Prize Slice ",,26000,20.01
"y 31, 2023",mmodity Processed Food for Nutrition Services Annual Contract #23-07-3605,2,"26050 - Apples, Fresh, Sliced, Individually Packaged, 2oz - COMMERCIAL EQUIVALENT",,"Peterson Farms Fresh, Inc. Peterson Farms - ",,26000,24.75
"y 31, 2023",mmodity Processed Food for Nutrition Services Annual Contract #23-07-3605,2,"26050 - Apples, Fresh, Sliced, Individually Packaged, 2oz - COMMERCIAL EQUIVALENT",," Fresh Innovations of California, LLC Prize Slice, ",,26000,29.13
"y 31, 2023",mmodity Processed Food for Nutrition Services Annual Contract #23-07-3605,2,"26050 - Apples, Fresh, Sliced, Individually Packaged, 2oz - COMMERCIAL EQUIVALENT",," Fresh Innovations of California, LLC Prize Slice, ",,26000,29.13
"y 31, 2023",mmodity Processed Food for Nutrition Services Annual Contract #23-07-3605,3,"10401 - Beef, Meatballs, Italian Style - COMMODITY PROCESSED",,Don Lee Farms (Goodman Food Products) Don Lee Farms CNQ,,1500,57
"y 31, 2023",mmodity Processed Food for Nutrition Services Annual Contract #23-07-3605,3,"10401 - Beef, Meatballs, Italian Style - COMMODITY PROCESSED",, a Don Lee Farms (Goodman Food Products) Don Lee Farms CNQ,,1500,54.38
"y 31, 2023",mmodity Processed Food for Nutrition Services Annual Contract #23-07-3605,3,"10401 - Beef, Meatballs, Italian Style - COMMODITY PROCESSED",," J.T.M. (J.T.M. Provisons Company, Inc.) JTM CP",,1500,55.41
"y 31, 2023",mmodity Processed Food for Nutrition Services Annual Contract #23-07-3605,3,"10401 - Beef, Meatballs, Italian Style - COMMODITY PROCESSED",," Tyson Prepared Foods, Inc. AdvancePierre™ / ",,1500,65.03
"y 31, 2023",mmodity Processed Food for Nutrition Services Annual Contract #23-07-3605,3,"10401 - Beef, Meatballs, Italian Style - COMMODITY PROCESSED",," Let's Do Lunch, Inc. (Integrated Food Service) Hot Off The Grill C",,1500,114.3
"y 31, 2023",mmodity Processed Food for Nutrition Services Annual Contract #23-07-3605,4,"Beef, Meatballs, Italian Style - COMMERCIAL EQUIVALENT",,Don Lee Farms (Goodman Food Products) Don Lee Farms CN,,1500,117.9
"y 31, 2023",mmodity Processed Food for Nutrition Services Annual Contract #23-07-3605,4,"Beef, Meatballs, Italian Style - COMMERCIAL EQUIVALENT",," a Tyson Prepared Foods, Inc. Advance / ",,1500,118.17
"y 31, 2023",mmodity Processed Food for Nutrition Services Annual Contract #23-07-3605,4,"Beef, Meatballs, Italian Style - COMMERCIAL EQUIVALENT",," J.T.M. (J.T.M. Provisons Company, Inc.) JTM ",,1500,171.14
"y 31, 2023",mmodity Processed Food for Nutrition Services Annual Contract #23-07-3605,5,"10200 - Beef, Steak Burger - COMMODITY PROCESSED",,"Tyson Prepared Foods, Inc. AdvancePierre™ / ",,4700,58.94
"y 31, 2023",mmodity Processed Food for Nutrition Services Annual Contract #23-07-3605,5,"10200 - Beef, Steak Burger - COMMODITY PROCESSED",, c Don Lee Farms (Goodman Food Products) Don Lee Farms CNQ,,4700,61.76
"y 31, 2023",mmodity Processed Food for Nutrition Services Annual Contract #23-07-3605,5,"10200 - Beef, Steak Burger - COMMODITY PROCESSED",, a Don Lee Farms (Goodman Food Products) Don Lee Farms CNQ,,4700,63.43
"y 31, 2023",mmodity Processed Food for Nutrition Services Annual Contract #23-07-3605,5,"10200 - Beef, Steak Burger - COMMODITY PROCESSED",," J.T.M. (J.T.M. Provisons Company, Inc.) JTM CP",,4700,56.36
"y 31, 2023",mmodity Processed Food for Nutrition Services Annual Contract #23-07-3605,5,"10200 - Beef, Steak Burger - COMMODITY PROCESSED",," J.T.M. (J.T.M. Provisons Company, Inc.) JTM CP",,4700,54.93
"y 31, 2023",mmodity Processed Food for Nutrition Services Annual Contract #23-07-3605,6,"10250 - Beef, Steak Burger - COMMERCIAL EQUIVALENT",,Don Lee Farms (Goodman Food Products) Don Lee Farms CN,,4700,164.7
"y 31, 2023",mmodity Processed Food for Nutrition Services Annual Contract #23-07-3605,6,"10250 - Beef, Steak Burger - COMMERCIAL EQUIVALENT",, a Don Lee Farms (Goodman Food Products) Don Lee Farms CN,,4700,152.53
"y 31, 2023",mmodity Processed Food for Nutrition Services Annual Contract #23-07-3605,6,"10250 - Beef, Steak Burger - COMMERCIAL EQUIVALENT",," Tyson Prepared Foods, Inc. The Pub / ",,4700,86.53
"y 31, 2023",mmodity Processed Food for Nutrition Services Annual Contract #23-07-3605,6,"10250 - Beef, Steak Burger - COMMERCIAL EQUIVALENT",," J.T.M. (J.T.M. Provisons Company, Inc.) JTM ",,4700,173.13
"y 31, 2023",mmodity Processed Food for Nutrition Services Annual Contract #23-07-3605,6,"10250 - Beef, Steak Burger - COMMERCIAL EQUIVALENT",," J.T.M. (J.T.M. Provisons Company, Inc.) JTM ",,4700,170.88
"y 31, 2023",mmodity Processed Food for Nutrition Services Annual Contract #23-07-3605,7,"10301 - Beef, Steak Fingers - COMMODITY PROCESSED",,"Tyson Prepared Foods, Inc. AdvancePierre™ / ",,1900,66.78
"y 31, 2023",mmodity Processed Food for Nutrition Services Annual Contract #23-07-3605,7,"10301 - Beef, Steak Fingers - COMMODITY PROCESSED",, c Don Lee Farms (Goodman Food Products) Don Lee Farms CNQ,,1900,71.46
"y 31, 2023",mmodity Processed Food for Nutrition Services Annual Contract #23-07-3605,8,"10300 - Beef, Steak Fingers - COMMERCIAL EQUIVALENT",,Don Lee Farms (Goodman Food Products) Don Lee Farms CN,,1900,130.85
"y 31, 2023",mmodity Processed Food for Nutrition Services Annual Contract #23-07-3605,8,"10300 - Beef, Steak Fingers - COMMERCIAL EQUIVALENT",," a Tyson Prepared Foods, Inc. Advance Pierre / ",,1900,134.78
