Sales Code,Item No.,Mfg. Item No.,Brand,Description,Pack Size,Selling Price,Fee for Service,Category,Starting Date,Ending Date,Bid No.,Bid Line No.,Velocity,Price per Serving
COOP039,501046,111053,USDA,CORN WHOLE KERNEL NO SALT FRZ,12/2.5LB,2.48,0.00,FRZN VEG,07/01/23,06/30/24,BROWN BOX ,,,0
COOP039,501119,111361,USDA,CHKN CUT-UP 8 PC RAW FRZ CTN,40LB,2.48,0.00,RAW CHIX,07/01/23,06/30/24,BROWN BOX ,,,0
COOP039,511346,110850,USDA,FISH AK POLLOCK STICKS FRZ PKG,20/2 LB,2.48,0.00,FISH,07/01/23,06/30/24,BROWN BOX ,,D,0
COOP039,511779,110398,USDA,YOGURT HI PROTEIN VANILLA TUB,6/32OZ,2.48,0.00,YOGURT,07/01/23,06/30/24,BROWN BOX ,,,0
COOP039,511780,111643,USDA,CHERRIES DRIED TART INDVID PKG,250/1.36OZ,2.48,0.00,SNACKS,07/01/23,06/30/24,BROWN BOX ,,,0
100145,600054,2176,FRESH BREAD,4 51% HAMBURGER BUNS WWW,12/2.07OZ,3.90,0.00,FRESH BRD,07/01/23,06/30/24,,,D,0.325
COOP181,600224,212382,ROMEROS,TORTILLA 12 PRESSED FLOUR WW,1DZ,3.13,0.00,FRESH BRD,07/01/23,06/30/24,09-22-23-FN,821,D,0.261
COOP181,600726,210282,ROMEROS,TORTILLA FLOUR 10 WW WG,2DZ,5.12,0.00,FRESH BRD,07/01/23,06/30/24,09-22-23-FN,814,D,0
COOP181,600727,206142,ROMEROS,TORTILLA FLOUR 6 WG,2DZ,2.72,0.00,FRESH BRD,07/01/23,06/30/24,09-22-23-FN,816,C,0.113
COOP022,800092,16Z47,DOD FRESH PRODUCE,DOD TANGERINES MINNEOLA,125CT,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0.026
COOP022,800093,17D46,DOD FRESH PRODUCE,DOD CRANBERRIES 24/12 OZ,24/12OZ,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,800153,14J09,DOD FRESH PRODUCE,DOD APPLE CHL GREEN-SLICED,200/2OZ,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0.017
COOP022,800154,16Z38/17W87,DOD FRESH PRODUCE,DOD STRAWBERRIES/CLAMSHELL,8/1LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,800157,17T12,DOD FRESH PRODUCE,DOD HONEYDEW CUBES-GALLON,8LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,800158,17T05,DOD FRESH PRODUCE,DOD ORANGE SECTIONS-GALLON,8LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,800159,14P26,DOD FRESH PRODUCE,DOD APPLE GALA/ RED 113-163CT,40LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,D,0
COOP022,800176,15Q06/18B44,DOD FRESH PRODUCE,DOD KIWI 3 LAYER 20# 108CT,100-108CT,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,800177,15T94,DOD FRESH PRODUCE,DOD VEG MIX CAR/BROCLI,50/3.5OZ,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,D,0
COOP022,800179,17D63,DOD FRESH PRODUCE,DOD SALAD MIX CHL 3-WAY 4/5LB,4/5LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,800289,15R20,DOD FRESH PRODUCE,DOD LETTUCE- ROMAINE & BERG,4/5LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,800290,15X53,DOD FRESH PRODUCE,DOD GRAPE- RED 100/3OZ,19LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,800291,15T61,DOD FRESH PRODUCE,DOD AVACADO- 48 COUNT,24LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,800294,14P12,DOD FRESH PRODUCE,DOD PEAR- 100-150 CT,44LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,800295,16W47,DOD FRESH PRODUCE,DOD SPINACH-1/20# CASE,20LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,D,0
COOP022,800296,15Q22,DOD FRESH PRODUCE,DOD TOMATO 5X6,25LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,D,0
COOP022,800298,16P33,DOD FRESH PRODUCE,DOD LETTUCE-ROMAINE 24 CT,35LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,800299,16V94,DOD FRESH PRODUCE,DOD CELERY STICKS 4/5#,4/5LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,800300,15T83,DOD FRESH PRODUCE,DOD POTATO BAKING-RUSSETT 50CT,50LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,800301,15P79,DOD FRESH PRODUCE,DOD CABBAGE GREEN 24 CT,45LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,D,0
COOP022,800302,14H84,DOD FRESH PRODUCE,DOD APPLES GRN USF/138-163 CT,40LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,800303,15P09,DOD FRESH PRODUCE,DOD APPLES -FUJI 125 CT,40LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,D,0
COOP022,800304,16W24,DOD FRESH PRODUCE,DOD WHL BABY CARROTS,4/5LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,800305,14A02,DOD FRESH PRODUCE,DOD ORANGES-113 -138 CT,35LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,800308,14F14,DOD FRESH PRODUCE,DOD APPLES G/D 113-163 CT,40LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,D,0
COOP022,800309,15D45,DOD FRESH PRODUCE,DOD APPLES-GRANNY 113-163 CT,40LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,D,0
COOP022,800310,16B60,DOD FRESH PRODUCE,DOD CARROT CHL/STICKS 4/5#,4/5LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,800311,15Q76,DOD FRESH PRODUCE,DOD BROCOLI FLORETS,20LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,D,0
COOP022,800313,14F09,DOD FRESH PRODUCE,DOD ORANGES 138 CT,35LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,D,0
COOP022,800319,16P25,DOD FRESH PRODUCE,DOD CAULIFLORETS CHL 1/5#,5LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,D,0
COOP022,800320,18B54,DOD FRESH PRODUCE,DOD BLACKBERRIES 12/6OZ,12/6OZ,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,D,0
COOP022,800321,17T06,DOD FRESH PRODUCE,DOD ORANGE SECTIONS 1/24#,24LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,D,0
COOP022,800322,15U01,DOD FRESH PRODUCE,DOD BLACKBERRIES 12-1 PT,12/1PT,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,D,0
COOP022,800330,15T59/18A22,DOD FRESH PRODUCE,DOD APPLES FUJI/RED 138-163 CT,40LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,800339,15Z12,DOD FRESH PRODUCE,DOD CELERY PASCAL 24/30/36 CT,50LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,800476,14A14,DOD FRESH PRODUCE,DOD APPLE R/D 163CT,40LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,D,0
COOP022,800478,18A54,DOD FRESH PRODUCE,DOD BLUEBERRIES,12/6OZ,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,D,0
COOP022,800601,15T78,DOD FRESH PRODUCE,DOD AVACADO- 60 COUNT,30LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,D,0
COOP022,800843,17T29,DOD FRESH PRODUCE,DOD BROCOLLI US 14CT,20LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,800853,14M10,DOD FRESH PRODUCE,DOD APPLES RED DEL 125-138CT,40LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,800854,18B81,DOD FRESH PRODUCE,DOD BLUEBERRIES 12/6 OZ,12/6OZ,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,800855,16D28,DOD FRESH PRODUCE,DOD CALIFLOWER FLORETS 4/5#,4/5LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,D,0
COOP022,800857,18C18/14P36,DOD FRESH PRODUCE,DOD GRAPE RED SEEDLESS,19LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,800872,16A33,DOD FRESH PRODUCE,DOD CABBAGE RED SHREDDED 1/5#,1/5LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,800873,16W41/15P70,DOD FRESH PRODUCE,DOD CAULIFLOWER 9-12CT,20LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,800874,16V61,DOD FRESH PRODUCE,DOD LETTUCE NAKED 24CT,50LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,D,0
COOP022,800875,18C12,DOD FRESH PRODUCE,DOD PINEAPPLE CUBES,1/8LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,D,0
COOP022,800935,15Z59,DOD FRESH PRODUCE,DOD PEACH YELLOW,25LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,800937,15W77,DOD FRESH PRODUCE,DOD PLUM RED,28LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,D,0
COOP022,800938,15W76,DOD FRESH PRODUCE,DOD NECTARINE,25LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,800940,15P12,18,DOD PLUM BLACK 50S VF,28LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,,,A,0
COOP022,800943,18C19/14P37,DOD FRESH PRODUCE,DOD GRAPE GRN/WHT SDLS # 1 18#,19LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,800944,18A50,DOD FRESH PRODUCE,DOD APRICOTS 2 LAYER,12LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,D,0
COOP022,800945,18B84/14A61,DOD FRESH PRODUCE,DOD SQUASH YELLOW FANCY,25LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,800949,15N71 / 17T38,DOD FRESH PRODUCE,DOD TOMATOES HOT HOUSE,17LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,D,0
COOP022,820439,C16237,DOD FRESH PRODUCE,DOD WHOLE BABY CARROTS,100/2OZ,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,D,0
COOP022,820889,17J36,DOD FRESH PRODUCE,DOD APPLE CHL GRN SLD,100/2OZ,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,D,0.033
COOP022,820890,15M92,DOD FRESH PRODUCE,DOD SLICED GREEN APPLES,100/2OZ,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,D,0.033
COOP022,820894,16Z34,DOD FRESH PRODUCE,DOD CARROTS BABY PEELED 72/3oz,72/3OZ,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,820903,17W70,DOD FRESH PRODUCE,DOD APPLE CHL SLICED,100/2OZ,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0.033
COOP022,820904,14144,DOD FRESH PRODUCE,DOD APPLE CHL SLICED,200/2OZ,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0.017
COOP022,820905,14H87,DOD FRESH PRODUCE,DOD APPLE G/S USF/XF 125-138CT,40LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,820906,16Z69,DOD FRESH PRODUCE,DOD APPLES GALA 125CT,40LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,820907,15O04,DOD FRESH PRODUCE,DOD BROCOLI FLORETS 4/3LB COOP,12LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,D,0
COOP022,820908,16108,DOD FRESH PRODUCE,DOD WHL BABY CARROTS,200/1.6OZ,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0.017
COOP022,820909,18B82,DOD FRESH PRODUCE,DOD CELERY SLEEVED 24-36CT,45LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,D,0
COOP022,820910,15R19,DOD FRESH PRODUCE,DOD LETTUCE SHRD 4/5LB BAG,4/5LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,820911,16M17,DOD FRESH PRODUCE,DOD ONION YEL DRY 16/3LB BAG,6/3LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,820912,18F19,DOD FRESH PRODUCE,DOD PINEAPPLE CHUNKS 8LB PG,1/8LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,D,0
COOP022,820913,16N40/17D29,DOD FRESH PRODUCE,DOD POTATO BAKE-RUSSETT 10/5LB,10/5LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,820914,15T02,DOD FRESH PRODUCE,DOD SPINACH CLEAN & TRIMMED,4/2.5LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,820915,17W81,DOD FRESH PRODUCE,DOD TANGERINES,25LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,D,0
COOP022,820916,16A32,DOD FRESH PRODUCE,DOD JICAMA STICKS 1/5LB,1/5LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,D,0
COOP022,820918,15M94,DOD FRESH PRODUCE,DOD ORANGE WEDGES 1/2 CUP,50/4.7OZ,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0.066
COOP022,820919,15N38,DOD FRESH PRODUCE,DOD SALAD MIX RAINBOW KALE/CAR,4/2.5LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,D,0
COOP022,820920,15N52,DOD FRESH PRODUCE,DOD CABBAGE CHL GRN SHRD 1/5LB,1/5LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,820921,16V74,DOD FRESH PRODUCE,DOD SALAD MX SPIN/BEETS 4/2.5L,4/2.5LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,D,0
COOP022,820927,15P13,DOD FRESH PRODUCE,DOD BROCCOLI CROWN 20LB,20LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,820928,18F26,DOD FRESH PRODUCE,DOD TANGERINES 20LB,20LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,820929,18F27,DOD FRESH PRODUCE,DOD CARROTS BROCCOLI 50/1.79OZ,50/1.79OZ,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0.066
COOP022,820930,18F28,DOD FRESH PRODUCE,DOD CARROTS CELERY 50/2.48OZ,50/2.48OZ,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0.066
COOP022,820938,15R16,DOD FRESH PRODUCE,DOD TOMATO CHERRY 1-12PT,10LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,820975,18F79,DOD FRESH PRODUCE,DOD JICAMA STICKS 2/5LB BAG,2/5LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,D,0.024
COOP022,820977,16P02,DOD FRESH PRODUCE,DOD CABBAGE CHL GRN SHRD 4/5LB,4/5LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,820978,16P72,DOD FRESH PRODUCE,DOD CHL RED CABBAGE SHRD 4/5LB,4/5LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,820982,18A35,DOD FRESH PRODUCE,DOD SQUASH ZUCHINI FANCY 1/25#,25LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,820983,18G05,DOD FRESH PRODUCE,DOD CUCUMBER HOTHOUSE 1/16CT,16CT,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,821012,15M84,DOD FRESH PRODUCE,DOD CAULIFLOWER 4/3LB,4/3LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,821015,15D44,DOD FRESH PRODUCE,DOD LETTUCE ROMAINE CHPD 6X2LB,6/2LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,821016,18F09,DOD FRESH PRODUCE,DOD PEAR BARTLETT 1/36LB,36LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,D,0
COOP022,821026,18G77,DOD FRESH PRODUCE,DOD APPLE PEAR NASHI YELLOW30#,30LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,821027,18F91,DOD FRESH PRODUCE,DOD CORN WHITE 48CT,48CT,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0.069
COOP022,821028,16O63/18A66,DOD FRESH PRODUCE,DOD TOMATO VINERIPE 5X5 18LB,21LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,821029,15P28,DOD FRESH PRODUCE,DOD BELL PEPPER GREEN MED 25LB,25LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,821039,18D45,DOD FRESH PRODUCE,DOD GRAPE RED BUNCH BUNCH 21#,21LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,821040,15U44,DOD FRESH PRODUCE,DOD WTRMELON RED SEEDLESS 5CT,5CT,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,821048,18D69,DOD FRESH PRODUCE,DOD CARROT CHILLED BABY WHOLE,100/2.6OZ,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,821053,17W45,DOD FRESH PRODUCE,DOD PERSIMMONS FUYU,25LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,821084,16Z76,DOD FRESH PRODUCE,DOD PEAR BARTLETT 90-150,135CT,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0.025
COOP022,821271,16W37,DOD FRESH PRODUCE,DOD BROCCOLI FLORET 4/3LB,4/3LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,821272,18C70,DOD FRESH PRODUCE,DOD BROCCOLI CROWN 20#,20LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,822267,14P02,DOD FRESH PRODUCE,DOD CANTALOUPE,35LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,822291,18F30,DOD FRESH PRODUCE,DOD MANDARIN ORANGES,20LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,822316,16Z92,DOD FRESH PRODUCE,DOD ASPARAGUS FRESH,11/1LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,822329,18D96,DOD FRESH PRODUCE,DOD LETTUCE ARCADIAN BLEND,3LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,822338,15P53/15P52/18L46,DOD FRESH PRODUCE,DOD HONEYDEW,4-8CT,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,822350,18H13,DOD FRESH PRODUCE,DOD GRAPES SDLS SANCK PACK,100/3OZ,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,822366,16D63,DOD FRESH PRODUCE,DOD TOMATOES 5X6 18-20LB,1/20#,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,D,0
COOP022,822369,18K47,DOD FRESH PRODUCE,DOD GRAPES SEEDLESS,100/2.75OZ,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,D,0
COOP022,822379,15R73,DOD FRESH PRODUCE,DOD POTATO RUSETT,80CT,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,822383,18K01,DOD FRESH PRODUCE,DOD CUCUMBER12-16CT,15#,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,D,0
COOP022,822384,16P08,DOD FRESH PRODUCE,DOD CORN ON THE COB 48-54CT,35LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,D,0
COOP022,822458,14028,DOD FRESH PRODUCE,DOD APPLE PEAR NASHI BROWN30#,1/30LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,D,0
COOP022,822462,14P20/15P77,DOD FRESH PRODUCE,DOD GRAPEFRUIT FR FANCY 35#,1/35LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,D,0
COOP022,822466,14J67,DOD FRESH PRODUCE,DOD APPLE & ORANGE MIX 5LB BAG,8/5LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,D,0
COOP022,822467,19B11,DOD FRESH PRODUCE,DOD POTATOES RED,10/5#,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,D,0
COOP022,822468,15U43,DOD FRESH PRODUCE,DOD TANGERINES JUMBO,1/25LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,822470,14I57,DOD FRESH PRODUCE,DOD PEARS FR 12/3LB,12/3LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,D,0
COOP022,822477,18K21,DOD FRESH PRODUCE,DOD PEACH FR YELLOW US#1,25LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,822484,18K96,DOD FRESH PRODUCE,DOD CUCUMBER 12-16CT,10LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,D,0
COOP022,822486,16Z35,DOD FRESH PRODUCE,DOD APPLE GALA 163CT,40LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,822497,17J29,DOD FRESH PRODUCE,DOD CANTALOUPE CHL DICED GALLN,8LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,822527,18D48,DOD FRESH PRODUCE,DOD LEMONS 140 CT,37-42LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,822529,18J96,DOD FRESH PRODUCE,DOD CEL CHL STKS 50/2.3 OZ PG,50/2.48OZ,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,822538,18B53,DOD FRESH PRODUCE,DOD RASPBRRIES 12/6OZ,12/6OZ,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,D,0
COOP022,822551,15V83,DOD FRESH PRODUCE,DOD YAM WHITE FRESH 1/40 LB,50LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,D,0
COOP022,822571,15Z98,DOD FRESH PRODUCE,DOD APPLE RED ORGANIC 163CT,40LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,822574,18D75,DOD FRESH PRODUCE,DOD BROCCOLI FLORETS 50/1.1 OZ,50/1.1OZ,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,822575,17D67,DOD FRESH PRODUCE,DOD ORANGES CHL WEDGES 50/3 OZ,50/3OZ,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,822576,17T67,DOD FRESH PRODUCE,DOD APPLES CHL RED SL 4/3LB BG,4/3LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,D,0
COOP022,822577,15W85,DOD FRESH PRODUCE,DOD LET CHL GRN LF FILET 10 LB,10LB,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,822578,15P76,DOD FRESH PRODUCE,DOD CARROT 48/1 LB BG,48/1#BAG,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,822579,,DOD FRESH PRODUCE,DOD ORANGES WDGS BLOOD 50 CT,50/4OZ,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
COOP022,822581,18G24,DOD FRESH PRODUCE,DOD ORANGES WDGS BLOOD 50 CT,50/3OZ,3.31,0.00,PRODUCE,07/01/23,06/30/24,DOD FRESH PRODUCE ,,A,0
